user_id,group,pre_spend,spend,converted
18464,control,57.31,28.89,0
9564,control,30.81,13.43,0
4593,control,18.71,29.61,0
31662,treatment,9.46,4.94,0
13386,control,1.01,0.0,0
20774,treatment,21.56,14.45,0
31404,treatment,12.83,6.77,0
21761,treatment,44.69,60.46,0
21948,treatment,43.19,26.73,0
13883,control,27.43,6.9,0
10018,control,37.32,28.19,1
14632,control,17.17,23.18,0
11145,control,10.27,4.11,0
12585,control,8.31,8.58,0
8130,control,29.2,28.63,0
16395,control,13.48,9.58,0
13411,control,30.93,40.32,0
4539,control,8.44,8.86,0
8961,control,11.83,50.18,0
3123,control,5.8,17.5,0
9013,control,0.81,16.74,0
31249,treatment,27.48,39.67,0
23896,treatment,29.79,32.94,0
20134,treatment,16.99,16.95,0
23572,treatment,14.04,0.0,0
5648,control,1.37,0.0,0
21159,treatment,12.06,0.0,0
31663,treatment,21.29,7.42,0
30768,treatment,15.87,8.36,0
170,control,5.74,10.61,0
20126,treatment,12.08,14.43,0
9179,control,31.04,11.25,0
38953,treatment,54.84,50.09,0
7760,control,53.95,27.17,0
20488,treatment,5.97,11.88,0
2684,control,3.17,0.0,1
13943,control,50.78,41.29,0
5320,control,28.87,52.28,0
12911,control,28.96,14.24,0
2786,control,32.6,44.66,0
38302,treatment,34.58,20.71,0
25676,treatment,10.49,36.49,0
26890,treatment,44.78,58.92,0
16145,control,30.09,26.15,0
17203,control,1.52,9.42,0
5467,control,10.37,38.66,0
37829,treatment,59.83,61.71,1
8203,control,26.74,25.33,0
30482,treatment,3.58,7.11,0
23399,treatment,18.66,11.26,0
7644,control,45.56,4.56,1
15039,control,17.78,11.03,0
12011,control,10.29,29.53,0
12619,control,82.23,69.52,0
31518,treatment,25.35,19.86,0
38581,treatment,17.57,38.98,0
1868,control,14.83,10.75,0
11972,control,49.78,35.43,1
35774,treatment,11.44,28.47,0
16793,control,25.62,24.77,0
34451,treatment,12.72,1.44,0
36502,treatment,5.22,12.43,0
1291,control,12.06,2.51,0
8114,control,13.1,0.98,1
6624,control,38.91,24.7,0
22189,treatment,20.3,0.0,0
4869,control,1.86,0.0,0
30906,treatment,13.66,12.98,0
28474,treatment,4.58,17.07,0
56,control,8.03,17.71,0
6693,control,65.09,48.31,1
38342,treatment,49.62,35.04,0
9898,control,5.03,1.98,0
8606,control,3.81,24.98,0
11374,control,22.92,43.14,0
4522,control,10.07,1.19,0
8896,control,49.77,19.57,0
39266,treatment,23.98,36.53,0
31182,treatment,20.1,20.27,0
27126,treatment,10.8,8.68,0
24627,treatment,26.01,0.0,0
10114,control,11.69,21.36,1
2452,control,1.63,4.46,0
20146,treatment,4.43,45.61,0
18083,control,16.64,40.87,0
23306,treatment,57.35,76.74,0
26537,treatment,64.23,77.07,0
206,control,12.04,0.0,0
23358,treatment,5.77,9.74,1
10721,control,88.99,78.2,0
13650,control,48.73,53.75,0
35475,treatment,10.82,0.0,0
4070,control,23.21,0.0,0
17588,control,25.02,34.41,0
28979,treatment,65.5,65.74,0
4989,control,12.44,28.97,0
30610,treatment,10.19,7.53,0
19816,control,32.58,14.83,0
32830,treatment,1.29,0.0,1
24356,treatment,13.59,16.73,0
9474,control,14.2,5.57,0
39684,treatment,20.06,25.78,0
31028,treatment,58.56,64.69,0
713,control,8.89,28.63,0
37843,treatment,73.46,36.71,1
22165,treatment,14.35,9.71,0
31717,treatment,49.66,44.68,0
32064,treatment,40.85,14.44,0
32514,treatment,58.25,28.47,1
39936,treatment,22.26,37.2,1
23314,treatment,28.94,18.28,0
19012,control,60.18,44.13,0
28457,treatment,10.83,15.74,0
27368,treatment,2.33,29.39,0
25201,treatment,5.59,8.37,0
789,control,22.07,62.19,0
4959,control,29.93,8.67,1
20269,treatment,6.98,26.3,1
10911,control,7.49,21.41,0
6012,control,1.77,11.87,0
2257,control,34.0,58.49,1
586,control,9.86,24.4,0
28636,treatment,10.64,21.22,0
21507,treatment,14.41,4.08,0
23960,treatment,39.92,48.73,0
17036,control,12.7,15.0,0
5235,control,16.87,39.35,0
36762,treatment,6.48,0.0,0
18909,control,13.67,14.59,0
28289,treatment,6.39,0.0,0
13492,control,3.23,13.19,0
39794,treatment,58.47,64.82,0
31438,treatment,8.83,7.63,0
5745,control,1.98,9.33,0
12375,control,19.0,22.15,0
36085,treatment,21.79,17.77,0
16833,control,7.57,21.35,0
18281,control,29.25,16.01,0
10438,control,12.01,25.73,0
3670,control,19.47,2.12,0
3039,control,7.63,1.65,0
12460,control,43.83,28.34,0
19510,control,30.27,40.49,0
15284,control,91.52,53.74,0
13811,control,6.72,0.0,0
6770,control,21.41,26.88,0
32953,treatment,4.9,13.87,0
16752,control,6.54,31.57,0
16748,control,13.77,38.3,0
35607,treatment,37.89,29.81,0
21151,treatment,22.87,30.36,0
34174,treatment,2.08,0.0,0
4139,control,28.37,10.28,0
37947,treatment,49.89,65.1,0
38099,treatment,42.41,41.44,0
5598,control,25.12,35.61,0
15702,control,9.5,13.25,0
6587,control,46.32,49.73,1
34948,treatment,17.15,40.23,0
18670,control,21.89,28.65,0
25602,treatment,15.92,19.87,0
21538,treatment,33.88,43.22,0
28059,treatment,29.25,39.92,0
19777,control,21.11,30.5,1
16235,control,23.52,44.37,0
38473,treatment,26.76,10.64,0
19848,control,65.93,47.64,0
38354,treatment,29.52,20.24,0
11147,control,20.8,4.95,0
15434,control,10.36,0.0,0
9563,control,30.38,42.36,0
29161,treatment,27.18,29.98,0
20380,treatment,9.46,43.07,0
28183,treatment,39.95,23.98,0
2930,control,21.27,15.66,0
7958,control,25.81,27.54,0
16135,control,40.99,29.88,1
27525,treatment,13.1,8.09,1
35003,treatment,41.63,21.35,0
39191,treatment,31.08,56.18,0
16845,control,2.69,9.71,0
13975,control,38.76,47.81,0
23329,treatment,4.99,9.35,0
37790,treatment,31.89,22.05,1
7195,control,57.95,69.7,0
30774,treatment,47.05,48.59,0
5693,control,53.67,47.92,0
34793,treatment,19.5,26.54,0
33856,treatment,30.52,39.31,0
10570,control,5.28,42.51,0
1342,control,25.77,27.33,0
7092,control,30.79,51.76,0
34283,treatment,30.76,24.69,0
35377,treatment,7.31,2.27,0
13498,control,51.72,36.98,0
13319,control,4.78,15.09,0
10668,control,15.01,32.52,0
21287,treatment,18.18,23.79,0
4084,control,4.68,13.26,1
32735,treatment,15.08,8.0,0
30589,treatment,25.43,39.03,0
30625,treatment,17.14,39.96,0
711,control,3.57,6.56,1
34641,treatment,25.56,32.36,0
27230,treatment,82.52,109.07,0
25984,treatment,14.05,3.63,0
6679,control,28.34,24.59,0
19185,control,38.46,37.52,0
248,control,15.0,0.0,0
10136,control,2.13,0.91,0
21783,treatment,25.76,43.16,1
17347,control,33.79,9.52,0
39069,treatment,17.64,22.52,0
29878,treatment,31.43,8.74,0
166,control,9.37,31.09,0
29308,treatment,54.2,58.6,0
17606,control,18.89,9.44,0
7737,control,4.38,14.59,0
2515,control,23.31,39.83,0
22615,treatment,50.85,39.38,0
21605,treatment,7.28,0.0,0
1240,control,23.32,43.61,0
22312,treatment,6.28,27.22,1
29638,treatment,20.38,24.31,0
35356,treatment,17.79,17.68,0
33524,treatment,22.65,23.57,0
9826,control,14.04,22.45,0
2271,control,24.0,22.11,0
11687,control,4.59,25.99,1
5920,control,38.06,45.07,0
37907,treatment,27.57,27.13,0
36859,treatment,15.16,0.0,0
29133,treatment,8.25,28.55,1
21129,treatment,25.47,31.09,0
35175,treatment,22.48,39.17,0
8455,control,40.27,28.68,0
2350,control,10.19,2.91,0
33503,treatment,8.09,12.79,0
6680,control,9.1,30.83,0
37670,treatment,13.38,0.0,0
6935,control,6.55,7.25,0
31312,treatment,11.8,24.6,0
9380,control,9.09,30.33,0
1542,control,21.24,27.18,0
4881,control,44.18,37.67,0
5116,control,36.78,31.95,0
27081,treatment,24.19,41.19,0
36757,treatment,55.98,40.83,0
24045,treatment,27.77,23.36,0
14210,control,53.95,54.91,0
39033,treatment,13.65,21.22,0
24440,treatment,38.15,29.17,0
24745,treatment,20.83,10.92,0
20721,treatment,47.96,17.7,0
18066,control,22.35,21.18,0
672,control,15.99,25.72,0
12300,control,32.01,42.03,1
22013,treatment,22.11,31.35,0
18486,control,42.4,50.74,0
1201,control,52.12,32.7,0
39846,treatment,51.67,64.58,0
37553,treatment,6.34,11.36,1
1413,control,15.97,30.66,0
3748,control,36.97,15.9,0
17684,control,46.79,47.42,0
4627,control,20.29,31.08,1
5881,control,31.37,24.55,0
39680,treatment,31.66,29.16,0
28458,treatment,58.53,29.93,0
38531,treatment,7.23,42.52,0
23912,treatment,24.39,30.74,0
1263,control,18.97,28.62,0
8871,control,17.52,19.11,0
13953,control,6.53,0.0,0
30144,treatment,9.78,9.94,0
29372,treatment,26.14,7.06,0
13486,control,14.33,0.0,0
15866,control,5.73,0.0,0
2885,control,15.86,26.91,0
37081,treatment,31.17,23.74,0
37901,treatment,5.63,2.4,0
17417,control,39.69,34.25,0
20332,treatment,70.49,48.42,0
33478,treatment,31.56,37.51,0
34070,treatment,50.32,63.37,0
13219,control,71.88,57.12,0
30421,treatment,56.48,45.01,0
14626,control,15.38,31.14,0
15236,control,13.61,26.83,0
2815,control,23.85,25.25,0
36283,treatment,5.29,5.69,0
30792,treatment,19.8,9.8,0
16249,control,16.45,38.08,0
38139,treatment,75.87,54.1,0
14221,control,9.22,20.56,0
19599,control,21.49,29.87,0
7263,control,8.92,7.19,0
21668,treatment,7.82,30.09,0
17305,control,14.17,26.06,1
5796,control,17.27,25.43,0
8015,control,7.75,5.55,0
9913,control,4.56,32.28,0
16638,control,27.1,16.79,0
38887,treatment,29.88,9.9,0
31194,treatment,42.88,45.94,0
34671,treatment,62.48,58.81,0
33166,treatment,17.27,0.0,0
10814,control,4.7,4.13,1
8294,control,25.57,33.01,1
5394,control,52.47,52.84,0
15665,control,16.69,10.66,0
457,control,42.43,15.65,0
24219,treatment,28.62,9.49,0
122,control,1.68,1.48,0
5042,control,16.18,20.2,0
17354,control,12.53,26.98,1
28256,treatment,23.5,21.9,0
6436,control,21.62,18.66,0
26335,treatment,25.54,22.95,0
17379,control,7.45,0.0,0
27157,treatment,25.53,26.27,0
36525,treatment,26.23,11.24,0
24109,treatment,18.65,9.14,0
26085,treatment,12.69,2.31,0
9594,control,11.84,12.72,1
12390,control,34.76,24.56,0
34575,treatment,66.74,55.81,1
20580,treatment,40.12,15.63,0
14685,control,30.78,9.82,0
7862,control,85.69,49.84,0
7989,control,3.86,19.8,0
39550,treatment,23.85,17.53,0
2596,control,9.64,11.25,0
15410,control,12.52,22.79,0
39421,treatment,26.59,16.86,0
6621,control,25.91,24.57,0
7442,control,9.56,12.1,0
4497,control,23.01,67.31,0
32951,treatment,46.9,38.19,0
12923,control,20.8,34.09,0
29485,treatment,20.78,15.25,1
11821,control,66.07,70.52,0
13527,control,39.17,54.52,0
10669,control,4.52,8.09,0
3573,control,7.3,3.75,1
6372,control,61.46,56.94,1
13228,control,17.21,21.11,0
18035,control,21.58,29.6,0
12044,control,15.87,13.92,0
14886,control,10.14,14.14,0
7346,control,9.49,25.16,0
4745,control,10.18,10.26,0
32718,treatment,7.55,13.69,0
9409,control,9.22,19.32,0
21933,treatment,18.51,35.15,0
6608,control,16.26,0.23,0
18643,control,32.88,35.64,0
30219,treatment,30.31,12.93,0
9763,control,6.35,22.93,0
25415,treatment,6.34,20.81,0
24802,treatment,17.06,19.74,0
28641,treatment,16.68,16.12,0
14910,control,22.49,21.32,0
35451,treatment,23.04,22.14,0
13925,control,13.92,10.9,1
6097,control,9.3,28.71,0
32216,treatment,17.99,18.84,1
2304,control,40.7,3.93,0
29294,treatment,9.21,21.85,0
36307,treatment,16.15,6.65,0
7448,control,23.43,5.91,0
31090,treatment,9.97,28.08,0
21395,treatment,19.52,38.62,0
15823,control,29.26,66.38,1
31938,treatment,2.04,16.02,0
2111,control,15.82,2.84,0
24413,treatment,17.27,17.05,0
35839,treatment,17.27,35.97,0
28990,treatment,13.71,2.82,0
23096,treatment,63.07,65.85,0
14496,control,68.89,47.7,0
32949,treatment,29.15,32.55,0
18544,control,15.11,30.88,0
24298,treatment,22.25,5.14,0
10673,control,0.46,19.85,0
34814,treatment,39.88,53.79,0
420,control,32.77,38.57,0
2955,control,12.73,0.2,0
15473,control,20.4,0.0,0
36529,treatment,33.88,64.5,0
39383,treatment,6.03,0.0,0
17952,control,26.15,34.5,0
22760,treatment,24.71,40.13,0
7549,control,13.34,24.48,0
16168,control,16.1,20.53,0
4117,control,4.68,21.52,0
20508,treatment,50.97,52.3,1
26516,treatment,88.47,77.16,1
34955,treatment,19.86,27.06,1
23831,treatment,3.39,32.24,0
10063,control,37.74,58.77,0
9102,control,3.44,2.41,0
36192,treatment,16.14,0.0,0
4150,control,17.36,14.79,0
16443,control,29.81,17.03,1
32052,treatment,21.07,37.39,0
20276,treatment,21.54,49.68,0
34469,treatment,18.86,0.0,0
11127,control,33.47,37.69,0
23189,treatment,4.72,2.05,0
29259,treatment,7.43,3.96,0
20922,treatment,17.24,27.72,0
39210,treatment,10.04,3.65,0
36661,treatment,2.88,21.36,0
17100,control,26.01,16.45,0
35526,treatment,6.81,22.57,0
27927,treatment,40.87,35.48,0
22530,treatment,16.9,11.03,0
13436,control,21.95,28.48,0
36688,treatment,13.49,26.77,0
34156,treatment,2.81,31.46,0
7575,control,43.5,30.54,0
17049,control,24.17,7.28,0
27392,treatment,22.39,13.73,0
20689,treatment,23.14,47.51,0
38270,treatment,56.61,59.23,1
6091,control,15.46,29.22,0
23881,treatment,38.76,18.91,0
34184,treatment,13.07,0.0,0
37580,treatment,6.64,0.0,0
36985,treatment,40.86,40.48,0
2342,control,10.92,0.0,1
38885,treatment,43.21,34.27,0
32169,treatment,7.25,56.97,0
21709,treatment,5.78,3.09,0
20752,treatment,61.72,46.86,0
37523,treatment,15.27,21.78,0
3843,control,12.72,20.5,1
19446,control,32.57,30.89,0
23608,treatment,1.45,0.0,0
21960,treatment,19.21,41.47,0
22664,treatment,35.65,24.8,1
24129,treatment,4.05,29.77,0
35382,treatment,14.31,25.17,0
7772,control,3.17,4.83,0
16629,control,16.55,20.97,0
14852,control,11.21,22.21,1
18251,control,16.87,20.4,0
7888,control,8.56,5.6,1
17698,control,18.6,12.25,0
21886,treatment,11.17,33.07,0
9342,control,19.3,6.63,0
14706,control,16.06,26.09,0
27503,treatment,31.09,44.5,0
18199,control,18.33,0.79,0
9248,control,14.25,36.67,0
23392,treatment,23.74,59.12,1
4646,control,24.34,12.91,0
29258,treatment,101.79,82.91,0
27617,treatment,9.52,9.74,1
747,control,62.0,52.1,0
22222,treatment,32.91,41.73,0
30651,treatment,15.86,19.63,0
34054,treatment,7.17,26.39,0
18773,control,53.76,66.3,0
13052,control,36.08,31.84,1
1543,control,11.47,2.19,1
3396,control,27.29,28.38,0
14018,control,9.29,0.0,0
7185,control,11.42,6.74,0
6571,control,5.23,0.0,0
31463,treatment,14.28,0.0,0
5390,control,14.37,6.02,0
14175,control,20.7,21.86,0
9631,control,23.71,15.11,0
29253,treatment,6.02,11.26,0
15660,control,14.31,5.97,0
6434,control,6.28,18.07,0
24943,treatment,46.57,0.0,0
7849,control,10.47,21.08,0
24117,treatment,28.35,29.32,1
31897,treatment,19.4,36.28,0
16561,control,17.26,33.41,1
16174,control,23.3,32.25,0
25812,treatment,28.38,32.02,0
14377,control,9.2,34.35,0
30225,treatment,34.2,26.99,0
6025,control,21.71,4.69,0
25713,treatment,18.22,20.78,0
29903,treatment,43.13,50.55,0
39609,treatment,13.42,4.68,0
21751,treatment,28.32,38.76,0
39260,treatment,29.06,39.83,0
26391,treatment,33.46,38.62,0
6414,control,4.74,0.0,1
7158,control,12.88,8.97,0
32641,treatment,28.4,41.62,0
12827,control,29.68,23.37,0
14260,control,52.19,45.82,0
39014,treatment,64.12,55.3,0
11663,control,33.89,44.89,0
26866,treatment,43.54,12.26,1
9616,control,5.96,21.56,0
31320,treatment,18.34,1.41,0
9144,control,64.39,70.32,0
17672,control,12.41,0.0,0
17074,control,31.53,48.81,0
15017,control,33.16,26.98,0
27529,treatment,15.5,44.98,0
38540,treatment,22.71,16.97,0
30924,treatment,16.42,30.47,0
4879,control,55.39,39.81,0
2939,control,3.77,22.76,0
34658,treatment,24.27,12.0,0
33227,treatment,51.07,37.03,0
1534,control,23.16,4.98,1
36785,treatment,25.42,29.68,0
11363,control,18.47,23.34,0
23464,treatment,34.1,53.7,1
27802,treatment,25.84,34.89,0
34534,treatment,31.59,29.38,0
31102,treatment,33.82,71.08,0
27698,treatment,27.04,26.94,0
38447,treatment,18.4,11.74,0
20233,treatment,32.45,10.42,0
20481,treatment,14.19,34.68,0
6445,control,10.38,10.54,0
29219,treatment,58.32,25.24,0
24157,treatment,33.91,49.56,0
17869,control,11.64,0.0,0
29845,treatment,16.71,0.0,0
21979,treatment,15.11,8.92,0
3264,control,56.18,54.22,0
33463,treatment,9.68,14.17,0
27340,treatment,56.09,57.85,1
23083,treatment,62.15,59.45,0
7445,control,22.53,3.0,0
38621,treatment,46.89,60.63,0
1616,control,25.29,30.61,0
6353,control,28.89,21.98,0
3080,control,25.54,55.13,0
1461,control,19.75,0.0,0
252,control,19.78,26.68,1
24897,treatment,15.96,5.87,0
633,control,26.6,29.64,0
32073,treatment,25.51,34.77,0
15345,control,57.43,55.9,0
2608,control,37.75,70.33,0
35848,treatment,78.47,86.58,0
39399,treatment,35.75,24.61,0
4502,control,6.5,0.0,0
24449,treatment,67.36,46.3,0
27190,treatment,26.16,4.4,0
28392,treatment,30.95,0.0,0
2844,control,9.61,0.0,0
14718,control,57.63,22.98,0
14710,control,29.99,55.02,0
12118,control,5.02,21.3,0
27585,treatment,15.88,36.7,1
27352,treatment,39.18,0.0,0
20545,treatment,14.61,28.48,0
37570,treatment,91.89,70.56,0
14192,control,14.8,0.13,0
5159,control,67.61,58.46,0
16983,control,31.43,18.85,0
7336,control,17.39,25.15,0
5822,control,13.03,32.97,0
16104,control,13.51,27.52,0
28827,treatment,22.67,48.02,0
24948,treatment,32.88,37.74,1
39716,treatment,16.01,12.95,0
16459,control,13.97,45.63,0
7855,control,7.97,0.0,0
10722,control,22.24,27.95,0
37677,treatment,12.43,5.4,0
16398,control,5.17,0.0,0
34352,treatment,3.56,28.64,0
1288,control,32.31,13.88,0
3122,control,29.07,28.02,0
13902,control,93.25,63.58,0
27021,treatment,12.54,20.18,0
11151,control,8.77,9.06,0
200,control,36.72,52.74,1
10160,control,44.89,42.75,0
2968,control,16.54,0.0,0
25775,treatment,16.45,0.0,0
22708,treatment,30.24,20.64,0
31119,treatment,4.43,0.0,1
4457,control,53.62,46.68,0
14373,control,19.05,10.42,0
29214,treatment,8.81,15.19,0
32657,treatment,39.93,21.27,0
34576,treatment,21.11,38.28,0
7912,control,15.39,14.03,0
17382,control,29.06,38.75,1
205,control,18.13,21.6,0
21909,treatment,11.68,17.75,0
36989,treatment,19.15,19.2,0
8295,control,33.23,51.07,0
13314,control,41.57,48.01,0
29285,treatment,19.53,43.97,0
7782,control,20.87,23.94,0
6976,control,46.1,58.14,1
17857,control,32.62,40.09,0
13100,control,8.65,20.34,0
5457,control,29.2,15.98,0
37361,treatment,56.75,50.84,0
9269,control,46.61,38.58,0
23673,treatment,16.41,4.43,0
32243,treatment,17.71,28.5,0
749,control,11.78,23.5,0
36404,treatment,10.22,32.24,0
5051,control,5.38,0.0,0
27421,treatment,49.61,49.52,0
22886,treatment,35.1,33.81,0
15682,control,5.56,17.23,0
14382,control,7.82,7.95,1
884,control,13.16,3.37,0
29346,treatment,37.43,45.15,0
24457,treatment,46.05,36.93,0
1812,control,9.39,0.0,1
36706,treatment,49.97,69.9,0
7322,control,24.37,16.85,0
22445,treatment,12.23,0.0,1
6561,control,40.14,48.47,0
32453,treatment,23.77,2.55,1
29747,treatment,8.41,17.45,0
5278,control,25.09,21.72,0
29245,treatment,17.47,45.9,0
39166,treatment,3.73,0.69,0
13293,control,49.5,24.23,0
15447,control,32.87,29.18,0
18959,control,46.29,54.9,0
21410,treatment,3.16,0.0,1
7798,control,10.73,26.1,1
5362,control,7.09,14.95,0
9418,control,36.99,40.16,0
23532,treatment,10.2,22.7,0
268,control,8.71,41.56,0
34975,treatment,19.59,12.85,0
13370,control,10.65,43.3,0
5643,control,9.11,12.98,1
24776,treatment,13.8,22.5,0
20335,treatment,24.36,16.13,0
20735,treatment,43.35,59.19,0
21479,treatment,10.49,18.91,0
36092,treatment,10.09,14.88,0
11187,control,23.92,30.5,0
6640,control,44.33,64.8,0
29168,treatment,19.66,23.38,1
17528,control,1.09,10.32,0
16836,control,29.2,6.43,0
1580,control,33.25,16.96,0
16849,control,14.48,28.69,0
35797,treatment,37.87,17.08,0
26972,treatment,36.76,32.5,0
5631,control,10.52,25.99,0
16870,control,29.4,40.08,0
17574,control,5.04,0.0,0
27399,treatment,19.96,38.4,0
20977,treatment,17.74,63.67,0
5580,control,33.97,2.72,0
3452,control,18.37,16.04,0
18750,control,10.44,35.84,0
18370,control,9.81,17.58,0
30907,treatment,16.44,0.0,0
32811,treatment,22.03,33.11,0
19071,control,15.05,14.09,0
14917,control,43.37,37.11,0
29368,treatment,37.45,50.69,0
15645,control,19.03,28.02,0
28939,treatment,7.58,14.76,0
22574,treatment,31.45,0.0,0
21795,treatment,7.57,8.66,0
6894,control,14.87,12.1,0
27883,treatment,20.33,37.8,0
7964,control,11.29,4.81,0
30058,treatment,90.76,96.47,1
10937,control,30.42,21.02,0
39611,treatment,7.49,0.0,0
20994,treatment,33.62,43.25,0
39750,treatment,34.52,30.12,0
11199,control,22.16,33.65,0
11497,control,5.98,8.2,0
63,control,35.59,46.67,0
39092,treatment,19.68,49.95,1
15453,control,41.71,48.72,0
7114,control,47.19,51.1,0
11446,control,53.72,50.89,1
17937,control,42.83,21.52,0
21525,treatment,32.23,71.3,0
19952,control,7.89,2.53,0
3497,control,8.01,0.0,0
27714,treatment,13.55,47.66,0
37673,treatment,35.22,30.95,0
36232,treatment,9.17,0.0,0
30259,treatment,6.74,28.32,1
24616,treatment,9.47,8.37,0
6174,control,61.73,55.54,1
11195,control,18.04,35.71,0
1332,control,5.68,12.86,0
34596,treatment,87.06,73.87,0
35307,treatment,18.87,23.82,0
2318,control,26.18,48.18,0
5328,control,31.0,22.86,0
33528,treatment,17.71,12.69,0
31324,treatment,14.16,14.42,0
10497,control,2.36,0.0,0
7387,control,17.26,17.79,0
4994,control,39.87,41.6,0
19411,control,32.23,36.31,0
22581,treatment,12.1,0.0,1
21185,treatment,6.58,6.64,0
1029,control,57.44,27.83,0
12854,control,25.71,0.0,0
26578,treatment,33.42,44.14,0
38029,treatment,5.36,31.56,0
9393,control,27.45,53.02,0
26126,treatment,23.89,38.9,0
38700,treatment,9.69,0.17,0
27838,treatment,26.99,59.82,1
2291,control,60.91,67.1,0
14974,control,3.35,20.68,0
18329,control,12.8,0.57,0
19791,control,11.49,0.0,0
18366,control,8.3,0.0,0
29050,treatment,38.43,41.39,0
17068,control,8.62,4.01,1
17291,control,23.44,30.04,0
15805,control,22.37,14.38,0
10923,control,72.36,68.55,0
1335,control,33.62,26.72,0
18551,control,25.36,16.09,0
15969,control,27.22,21.96,1
33721,treatment,53.31,58.15,1
